Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4335,ORD-2021-64874,2021-09-25,2021-10-02,Second Class,CUS-60052,Customer 515,Home Office,United States,GEO-City-3,Georgia,42768,South,TEC-MAC-8564,Technology,Machines,Machines Standard 896,6151.75,14,0.4,-137.31
4336,ORD-2021-24811,2021-09-25,2021-09-28,First Class,CUS-20928,Customer 415,Corporate,United States,ORE-City-2,Oregon,99120,West,OFF-APP-3715,Office Supplies,Appliances,Appliances Pro 388,4690.47,13,0.25,625.45
4337,ORD-2021-93068,2021-09-25,2021-09-30,Standard Class,CUS-35281,Customer 579,Consumer,United States,NEW-City-4,New York,86095,East,FUR-CHA-7758,Furniture,Chairs,Chairs Premium 879,8654.86,7,0.0,1222.18
4338,ORD-2021-96569,2021-09-26,2021-09-28,First Class,CUS-96068,Customer 199,Corporate,United States,MIC-City-3,Michigan,74250,Central,FUR-CHA-6209,Furniture,Chairs,Chairs Elite 174,8748.81,14,0.0,942.9
4339,ORD-2021-48091,2021-09-26,2021-10-03,Standard Class,CUS-56488,Customer 969,Corporate,United States,TEX-City-4,Texas,58371,Central,FUR-FUR-5777,Furniture,Furnishings,Furnishings Premium 260,1868.46,3,0.05,342.24
4340,ORD-2021-64702,2021-09-26,2021-09-27,Second Class,CUS-28092,Customer 413,Home Office,United States,NEW-City-5,New Jersey,45903,East,FUR-TAB-2017,Furniture,Tables,Tables Elite 667,2940.82,14,0.0,417.37
4341,ORD-2021-12157,2021-09-26,2021-10-01,Same Day,CUS-45789,Customer 880,Consumer,United States,ARI-City-2,Arizona,92109,West,TEC-COP-2485,Technology,Copiers,Copiers Pro 812,3345.92,2,0.0,560.63
4342,ORD-2021-38563,2021-09-26,2021-10-01,First Class,CUS-77728,Customer 240,Corporate,United States,NEW-City-4,New Jersey,36314,East,FUR-TAB-7306,Furniture,Tables,Tables Elite 661,12712.5,9,0.15,1751.53
4343,ORD-2021-21040,2021-09-26,2021-09-27,Standard Class,CUS-25015,Customer 459,Consumer,United States,GEO-City-2,Georgia,61136,South,OFF-LAB-6575,Office Supplies,Labels,Labels Basic 501,2011.29,7,0.2,386.0
4344,ORD-2021-60970,2021-09-26,2021-10-02,Standard Class,CUS-98957,Customer 708,Consumer,United States,TEX-City-2,Texas,73180,Central,TEC-COP-7678,Technology,Copiers,Copiers Pro 118,853.32,15,0.0,170.12
4345,ORD-2021-89278,2021-09-27,2021-10-02,Second Class,CUS-18384,Customer 845,Corporate,United States,ARI-City-4,Arizona,70319,West,OFF-PAP-1121,Office Supplies,Paper,Paper Elite 556,1510.21,9,0.4,265.57
4346,ORD-2021-31997,2021-09-27,2021-10-04,Same Day,CUS-49611,Customer 586,Corporate,United States,FLO-City-2,Florida,42759,South,TEC-ACC-3479,Technology,Accessories,Accessories Elite 298,29782.09,15,0.0,7508.61
4347,ORD-2021-59878,2021-09-27,2021-10-03,Standard Class,CUS-14681,Customer 271,Consumer,United States,MAS-City-4,Massachusetts,49900,East,FUR-CHA-3741,Furniture,Chairs,Chairs Basic 502,1801.92,5,0.1,149.51
4348,ORD-2021-83534,2021-09-27,2021-09-28,First Class,CUS-79218,Customer 575,Corporate,United States,ILL-City-1,Illinois,36493,Central,OFF-STO-2665,Office Supplies,Storage,Storage Elite 703,1451.33,3,0.15,251.36
4349,ORD-2021-59432,2021-09-27,2021-09-29,Second Class,CUS-36388,Customer 945,Home Office,United States,MIC-City-4,Michigan,43799,Central,TEC-MAC-3099,Technology,Machines,Machines Basic 213,1405.0,2,0.4,7.3
4350,ORD-2021-46408,2021-09-27,2021-10-01,Second Class,CUS-27882,Customer 30,Corporate,United States,TEN-City-4,Tennessee,17251,South,OFF-STO-4309,Office Supplies,Storage,Storage Elite 379,4696.98,11,0.25,1087.1
4351,ORD-2021-11323,2021-09-27,2021-09-29,First Class,CUS-21114,Customer 600,Corporate,United States,VIR-City-1,Virginia,80621,South,OFF-STO-1541,Office Supplies,Storage,Storage Elite 173,376.82,2,0.0,93.45
4352,ORD-2021-56917,2021-09-27,2021-09-29,Same Day,CUS-39760,Customer 201,Home Office,United States,FLO-City-5,Florida,85449,South,FUR-FUR-3578,Furniture,Furnishings,Furnishings Pro 195,4085.96,8,0.0,651.76
4353,ORD-2021-76198,2021-09-28,2021-10-05,Standard Class,CUS-62978,Customer 27,Home Office,United States,WAS-City-3,Washington,53914,West,FUR-CHA-9608,Furniture,Chairs,Chairs Basic 554,18602.9,13,0.4,-569.58
4354,ORD-2021-99526,2021-09-28,2021-10-01,Second Class,CUS-62333,Customer 842,Home Office,United States,ORE-City-2,Oregon,16653,West,TEC-PHO-3016,Technology,Phones,Phones Basic 415,10339.07,10,0.0,1580.04
4355,ORD-2021-77094,2021-09-28,2021-10-05,Standard Class,CUS-78584,Customer 941,Consumer,United States,CAL-City-5,California,39664,West,TEC-MAC-3072,Technology,Machines,Machines Basic 416,7281.06,9,0.2,1244.14
4356,ORD-2021-75432,2021-09-28,2021-10-05,Same Day,CUS-49634,Customer 54,Home Office,United States,ARI-City-2,Arizona,54307,West,TEC-MAC-7989,Technology,Machines,Machines Premium 581,4360.75,14,0.0,1045.55
4357,ORD-2021-48331,2021-09-28,2021-10-02,Standard Class,CUS-27059,Customer 206,Home Office,United States,NEW-City-5,New York,76324,East,FUR-TAB-9920,Furniture,Tables,Tables Standard 729,2415.61,3,0.0,379.39
4358,ORD-2021-23096,2021-09-28,2021-10-02,Standard Class,CUS-33183,Customer 288,Home Office,United States,ORE-City-5,Oregon,42925,West,FUR-FUR-1454,Furniture,Furnishings,Furnishings Pro 180,8212.54,6,0.3,593.71
4359,ORD-2021-43793,2021-09-28,2021-09-29,Standard Class,CUS-13039,Customer 174,Corporate,United States,ORE-City-3,Oregon,84604,West,TEC-MAC-4046,Technology,Machines,Machines Pro 251,5425.03,10,0.0,1772.93
4360,ORD-2021-88698,2021-09-28,2021-10-04,First Class,CUS-98854,Customer 169,Corporate,United States,FLO-City-2,Florida,56969,South,TEC-ACC-2883,Technology,Accessories,Accessories Standard 410,7236.5,8,0.0,1552.25
4361,ORD-2021-70372,2021-09-28,2021-10-03,Same Day,CUS-78116,Customer 855,Consumer,United States,PEN-City-5,Pennsylvania,93107,East,TEC-MAC-5830,Technology,Machines,Machines Standard 391,2307.26,2,0.15,451.89
4362,ORD-2021-20673,2021-09-29,2021-10-02,Standard Class,CUS-81556,Customer 154,Consumer,United States,TEX-City-5,Texas,31013,Central,OFF-STO-5073,Office Supplies,Storage,Storage Basic 907,1193.04,11,0.2,213.23
4363,ORD-2021-56965,2021-09-29,2021-10-04,Second Class,CUS-36245,Customer 562,Home Office,United States,MIC-City-4,Michigan,79376,Central,TEC-MAC-6675,Technology,Machines,Machines Pro 121,11096.06,8,0.0,1965.02
4364,ORD-2021-49879,2021-09-29,2021-10-02,Standard Class,CUS-31354,Customer 753,Consumer,United States,MIC-City-5,Michigan,81182,Central,FUR-TAB-3000,Furniture,Tables,Tables Pro 997,18262.15,15,0.0,2238.6
4365,ORD-2021-47518,2021-09-29,2021-10-04,Standard Class,CUS-61718,Customer 965,Consumer,United States,ILL-City-5,Illinois,18618,Central,FUR-TAB-8883,Furniture,Tables,Tables Pro 706,5187.58,8,0.1,342.64
4366,ORD-2021-83944,2021-09-29,2021-10-04,First Class,CUS-56939,Customer 589,Corporate,United States,ILL-City-3,Illinois,73053,Central,TEC-ACC-9657,Technology,Accessories,Accessories Basic 535,489.55,4,0.05,124.83
4367,ORD-2021-42158,2021-09-29,2021-10-02,First Class,CUS-96025,Customer 546,Consumer,United States,NEW-City-1,New Jersey,73304,East,OFF-STO-5830,Office Supplies,Storage,Storage Basic 587,3279.21,7,0.0,1012.52
4368,ORD-2021-19841,2021-09-30,2021-10-01,Second Class,CUS-39657,Customer 240,Consumer,United States,WAS-City-1,Washington,42437,West,OFF-FAS-8319,Office Supplies,Fasteners,Fasteners Pro 598,4008.25,9,0.0,1293.36
4369,ORD-2021-33999,2021-09-30,2021-10-03,Second Class,CUS-43407,Customer 444,Corporate,United States,TEX-City-2,Texas,75453,Central,FUR-FUR-5453,Furniture,Furnishings,Furnishings Pro 450,3441.56,6,0.0,794.1
4370,ORD-2021-95538,2021-09-30,2021-10-06,Same Day,CUS-22530,Customer 443,Consumer,United States,CAL-City-3,California,44170,West,FUR-CHA-7967,Furniture,Chairs,Chairs Pro 360,706.94,1,0.0,123.35
4371,ORD-2021-17089,2021-09-30,2021-10-05,Standard Class,CUS-27122,Customer 525,Corporate,United States,ARI-City-1,Arizona,44114,West,TEC-PHO-1113,Technology,Phones,Phones Pro 195,20456.05,14,0.0,6572.54
4372,ORD-2021-98915,2021-09-30,2021-10-07,Same Day,CUS-88722,Customer 64,Corporate,United States,WAS-City-2,Washington,42007,West,OFF-ENV-4140,Office Supplies,Envelopes,Envelopes Basic 840,19.47,1,0.0,6.6
4373,ORD-2021-39242,2021-09-30,2021-10-03,Second Class,CUS-53377,Customer 230,Consumer,United States,MAS-City-5,Massachusetts,58520,East,OFF-PAP-4034,Office Supplies,Paper,Paper Standard 670,813.55,15,0.0,315.97
4374,ORD-2021-88032,2021-10-01,2021-10-08,Second Class,CUS-66112,Customer 79,Consumer,United States,CON-City-4,Connecticut,82058,East,TEC-COP-3023,Technology,Copiers,Copiers Elite 141,26766.26,15,0.0,4597.02
4375,ORD-2021-53315,2021-10-01,2021-10-04,First Class,CUS-36394,Customer 407,Home Office,United States,CON-City-1,Connecticut,34403,East,OFF-ENV-5885,Office Supplies,Envelopes,Envelopes Basic 809,208.92,6,0.15,58.77
4376,ORD-2021-83638,2021-10-01,2021-10-08,First Class,CUS-31145,Customer 181,Home Office,United States,CON-City-5,Connecticut,37018,East,OFF-BIN-7735,Office Supplies,Binders,Binders Basic 858,4764.65,12,0.0,1385.04
4377,ORD-2021-97965,2021-10-01,2021-10-02,Standard Class,CUS-51831,Customer 792,Corporate,United States,ILL-City-3,Illinois,91650,Central,FUR-CHA-5695,Furniture,Chairs,Chairs Standard 645,1247.51,5,0.1,83.79
4378,ORD-2021-95989,2021-10-01,2021-10-08,Same Day,CUS-36563,Customer 103,Corporate,United States,MIC-City-5,Michigan,63258,Central,TEC-PHO-5950,Technology,Phones,Phones Standard 569,4325.41,7,0.0,841.08
4379,ORD-2021-10445,2021-10-01,2021-10-03,Second Class,CUS-67220,Customer 268,Corporate,United States,VIR-City-1,Virginia,47016,South,TEC-MAC-5609,Technology,Machines,Machines Pro 418,9820.25,7,0.05,1919.47
4380,ORD-2021-47422,2021-10-01,2021-10-07,First Class,CUS-85843,Customer 526,Home Office,United States,IND-City-4,Indiana,35095,Central,OFF-PAP-2393,Office Supplies,Paper,Paper Premium 160,4552.0,11,0.05,929.67
4381,ORD-2021-48822,2021-10-01,2021-10-06,Same Day,CUS-61048,Customer 913,Consumer,United States,FLO-City-1,Florida,90279,South,OFF-ENV-1716,Office Supplies,Envelopes,Envelopes Pro 287,137.06,10,0.0,39.53
4382,ORD-2021-99422,2021-10-01,2021-10-04,Same Day,CUS-32146,Customer 75,Corporate,United States,VIR-City-5,Virginia,19967,South,FUR-TAB-6014,Furniture,Tables,Tables Pro 328,1420.99,1,0.25,84.34
4383,ORD-2021-95688,2021-10-01,2021-10-07,Standard Class,CUS-67099,Customer 712,Corporate,United States,OHI-City-5,Ohio,42425,Central,TEC-ACC-4134,Technology,Accessories,Accessories Elite 332,1237.03,10,0.05,267.68
4384,ORD-2021-45566,2021-10-01,2021-10-02,First Class,CUS-86719,Customer 183,Home Office,United States,NEW-City-5,New York,62424,East,OFF-BIN-3615,Office Supplies,Binders,Binders Elite 370,5579.54,13,0.0,1916.07
4385,ORD-2021-82925,2021-10-02,2021-10-03,First Class,CUS-96543,Customer 791,Corporate,United States,WAS-City-3,Washington,40798,West,FUR-BOO-7473,Furniture,Bookcases,Bookcases Elite 918,7702.88,14,0.25,529.78
4386,ORD-2021-22562,2021-10-02,2021-10-05,Same Day,CUS-38162,Customer 39,Consumer,United States,IND-City-2,Indiana,49220,Central,FUR-TAB-3837,Furniture,Tables,Tables Elite 682,5930.38,10,0.15,234.14
4387,ORD-2021-92961,2021-10-02,2021-10-07,Same Day,CUS-76790,Customer 706,Corporate,United States,OHI-City-1,Ohio,93125,Central,FUR-FUR-8073,Furniture,Furnishings,Furnishings Standard 605,13245.16,13,0.4,-432.34
4388,ORD-2021-39860,2021-10-02,2021-10-05,First Class,CUS-62180,Customer 465,Home Office,United States,TEN-City-4,Tennessee,21304,South,FUR-FUR-5827,Furniture,Furnishings,Furnishings Elite 104,478.79,2,0.25,17.89
4389,ORD-2021-41526,2021-10-02,2021-10-04,Same Day,CUS-86680,Customer 521,Corporate,United States,ARI-City-4,Arizona,38597,West,OFF-APP-8575,Office Supplies,Appliances,Appliances Pro 752,7187.38,15,0.25,1367.34
4390,ORD-2021-67833,2021-10-02,2021-10-05,Same Day,CUS-96432,Customer 236,Corporate,United States,TEN-City-2,Tennessee,20714,South,OFF-LAB-2981,Office Supplies,Labels,Labels Standard 855,898.35,2,0.05,321.75
4391,ORD-2021-45377,2021-10-03,2021-10-06,Second Class,CUS-45536,Customer 822,Corporate,United States,OHI-City-1,Ohio,49601,Central,TEC-ACC-2407,Technology,Accessories,Accessories Premium 203,2899.5,2,0.4,119.65
4392,ORD-2021-94558,2021-10-03,2021-10-05,First Class,CUS-55540,Customer 229,Corporate,United States,ORE-City-5,Oregon,52164,West,TEC-COP-2090,Technology,Copiers,Copiers Premium 704,930.8,3,0.25,144.7
4393,ORD-2021-59321,2021-10-03,2021-10-06,First Class,CUS-48004,Customer 487,Corporate,United States,MAS-City-5,Massachusetts,29431,East,FUR-CHA-5180,Furniture,Chairs,Chairs Premium 679,2484.26,7,0.25,265.24
4394,ORD-2021-17744,2021-10-03,2021-10-05,Same Day,CUS-91597,Customer 327,Consumer,United States,TEN-City-4,Tennessee,99221,South,OFF-PAP-2172,Office Supplies,Paper,Paper Standard 399,5537.72,14,0.0,1418.57
4395,ORD-2021-16457,2021-10-03,2021-10-10,Same Day,CUS-48997,Customer 195,Corporate,United States,TEX-City-3,Texas,42342,Central,FUR-BOO-3312,Furniture,Bookcases,Bookcases Standard 641,2862.68,5,0.4,-195.08
4396,ORD-2021-32527,2021-10-03,2021-10-08,Same Day,CUS-12733,Customer 990,Corporate,United States,TEN-City-4,Tennessee,23875,South,TEC-MAC-5743,Technology,Machines,Machines Pro 514,19526.35,14,0.15,1808.65
4397,ORD-2021-44591,2021-10-03,2021-10-06,Same Day,CUS-98617,Customer 422,Corporate,United States,ARI-City-2,Arizona,28255,West,OFF-APP-4143,Office Supplies,Appliances,Appliances Standard 630,3643.86,11,0.4,649.01
4398,ORD-2021-91327,2021-10-03,2021-10-10,Second Class,CUS-60538,Customer 999,Corporate,United States,MIC-City-2,Michigan,31521,Central,TEC-PHO-3130,Technology,Phones,Phones Elite 472,10795.19,13,0.0,2219.14
4399,ORD-2021-44866,2021-10-03,2021-10-08,Standard Class,CUS-70645,Customer 618,Home Office,United States,CON-City-2,Connecticut,46203,East,TEC-COP-2332,Technology,Copiers,Copiers Basic 602,6477.39,8,0.05,1834.76
4400,ORD-2021-46786,2021-10-03,2021-10-04,First Class,CUS-82935,Customer 280,Home Office,United States,TEN-City-4,Tennessee,39324,South,OFF-STO-1261,Office Supplies,Storage,Storage Pro 926,1051.97,7,0.3,198.39
4401,ORD-2021-90914,2021-10-04,2021-10-07,Standard Class,CUS-28637,Customer 188,Consumer,United States,ORE-City-3,Oregon,22403,West,TEC-MAC-9474,Technology,Machines,Machines Premium 932,15654.51,12,0.1,2452.16
4402,ORD-2021-84803,2021-10-04,2021-10-09,Standard Class,CUS-79037,Customer 686,Consumer,United States,NEV-City-4,Nevada,25796,West,TEC-COP-1141,Technology,Copiers,Copiers Basic 178,6816.16,6,0.0,1878.37
4403,ORD-2021-54259,2021-10-04,2021-10-08,Standard Class,CUS-78329,Customer 678,Home Office,United States,CAL-City-5,California,85929,West,FUR-BOO-8705,Furniture,Bookcases,Bookcases Basic 509,9824.11,11,0.1,1025.19
4404,ORD-2021-29665,2021-10-04,2021-10-10,Second Class,CUS-93808,Customer 180,Consumer,United States,ARI-City-4,Arizona,61530,West,OFF-STO-5572,Office Supplies,Storage,Storage Premium 242,1340.21,11,0.3,247.62
4405,ORD-2021-63848,2021-10-04,2021-10-07,Same Day,CUS-55985,Customer 586,Home Office,United States,ILL-City-5,Illinois,90712,Central,FUR-FUR-5422,Furniture,Furnishings,Furnishings Basic 180,2602.49,6,0.05,391.11
4406,ORD-2021-67392,2021-10-04,2021-10-05,Same Day,CUS-16973,Customer 472,Home Office,United States,ORE-City-5,Oregon,68781,West,FUR-FUR-5409,Furniture,Furnishings,Furnishings Basic 956,6711.91,10,0.0,693.46
4407,ORD-2021-52890,2021-10-04,2021-10-10,First Class,CUS-50928,Customer 576,Home Office,United States,NEW-City-4,New York,78406,East,OFF-ART-9260,Office Supplies,Art,Art Basic 904,1625.24,4,0.0,584.26
4408,ORD-2021-58686,2021-10-04,2021-10-05,Standard Class,CUS-34558,Customer 135,Corporate,United States,FLO-City-1,Florida,18831,South,FUR-CHA-6475,Furniture,Chairs,Chairs Premium 292,2235.85,9,0.2,203.57
4409,ORD-2021-77293,2021-10-05,2021-10-12,First Class,CUS-42284,Customer 140,Corporate,United States,MAS-City-1,Massachusetts,27797,East,TEC-MAC-7084,Technology,Machines,Machines Basic 172,17886.35,13,0.15,4361.04
4410,ORD-2021-11223,2021-10-05,2021-10-12,Same Day,CUS-69767,Customer 120,Home Office,United States,FLO-City-5,Florida,67182,South,FUR-FUR-6498,Furniture,Furnishings,Furnishings Elite 284,3708.39,9,0.2,468.2
4411,ORD-2021-42507,2021-10-05,2021-10-10,First Class,CUS-64256,Customer 674,Corporate,United States,IND-City-5,Indiana,50290,Central,TEC-COP-7446,Technology,Copiers,Copiers Standard 388,9118.52,6,0.1,2271.11
4412,ORD-2021-41283,2021-10-05,2021-10-07,First Class,CUS-96795,Customer 931,Consumer,United States,CON-City-2,Connecticut,30017,East,OFF-SUP-7807,Office Supplies,Supplies,Supplies Elite 209,458.84,4,0.3,31.51
4413,ORD-2021-44138,2021-10-05,2021-10-07,First Class,CUS-51562,Customer 757,Corporate,United States,ORE-City-2,Oregon,86060,West,FUR-FUR-8671,Furniture,Furnishings,Furnishings Premium 628,10186.99,11,0.2,953.92
4414,ORD-2021-89395,2021-10-05,2021-10-11,Second Class,CUS-23152,Customer 610,Corporate,United States,CON-City-2,Connecticut,45453,East,TEC-COP-4943,Technology,Copiers,Copiers Elite 572,3353.1,3,0.4,-151.37
4415,ORD-2021-74966,2021-10-05,2021-10-10,Same Day,CUS-97034,Customer 352,Home Office,United States,ORE-City-5,Oregon,41870,West,OFF-LAB-6975,Office Supplies,Labels,Labels Elite 433,3829.68,11,0.4,447.9
4416,ORD-2021-63996,2021-10-06,2021-10-12,Standard Class,CUS-98911,Customer 597,Corporate,United States,FLO-City-1,Florida,59595,South,TEC-MAC-8109,Technology,Machines,Machines Elite 182,4280.02,4,0.4,535.12
4417,ORD-2021-90777,2021-10-06,2021-10-13,Same Day,CUS-29360,Customer 352,Consumer,United States,WAS-City-1,Washington,56982,West,FUR-BOO-2880,Furniture,Bookcases,Bookcases Basic 934,2258.86,5,0.1,150.69
4418,ORD-2021-18020,2021-10-06,2021-10-12,Standard Class,CUS-66500,Customer 279,Corporate,United States,PEN-City-2,Pennsylvania,21638,East,FUR-TAB-4554,Furniture,Tables,Tables Standard 764,7817.34,14,0.0,1930.28
4419,ORD-2021-10934,2021-10-06,2021-10-09,Standard Class,CUS-58549,Customer 166,Home Office,United States,NEW-City-3,New Jersey,78355,East,FUR-TAB-6170,Furniture,Tables,Tables Standard 519,3832.94,9,0.2,288.27
4420,ORD-2021-85589,2021-10-06,2021-10-11,Standard Class,CUS-41582,Customer 790,Corporate,United States,VIR-City-2,Virginia,72659,South,TEC-COP-5691,Technology,Copiers,Copiers Pro 271,8870.28,11,0.3,1634.8
4421,ORD-2021-19016,2021-10-06,2021-10-13,Second Class,CUS-45056,Customer 815,Home Office,United States,PEN-City-5,Pennsylvania,51969,East,FUR-BOO-4557,Furniture,Bookcases,Bookcases Basic 928,9576.63,9,0.1,1549.27
4422,ORD-2021-91644,2021-10-07,2021-10-08,First Class,CUS-57732,Customer 988,Consumer,United States,CON-City-1,Connecticut,44987,East,TEC-COP-6986,Technology,Copiers,Copiers Premium 108,1146.15,1,0.3,112.94
4423,ORD-2021-31131,2021-10-07,2021-10-08,First Class,CUS-99167,Customer 634,Corporate,United States,CAL-City-2,California,74192,West,OFF-BIN-8490,Office Supplies,Binders,Binders Basic 269,1161.85,4,0.05,365.55
4424,ORD-2021-75835,2021-10-07,2021-10-10,Standard Class,CUS-80125,Customer 817,Consumer,United States,PEN-City-4,Pennsylvania,49234,East,FUR-BOO-9701,Furniture,Bookcases,Bookcases Standard 946,446.61,1,0.0,103.57
4425,ORD-2021-80744,2021-10-07,2021-10-14,Same Day,CUS-17215,Customer 565,Consumer,United States,ORE-City-2,Oregon,15016,West,OFF-SUP-1080,Office Supplies,Supplies,Supplies Pro 600,6893.85,15,0.25,1555.38
4426,ORD-2021-62665,2021-10-07,2021-10-14,Second Class,CUS-23130,Customer 4,Corporate,United States,ORE-City-4,Oregon,42576,West,OFF-STO-6833,Office Supplies,Storage,Storage Standard 925,302.95,1,0.3,32.08
4427,ORD-2021-36971,2021-10-07,2021-10-10,First Class,CUS-95563,Customer 969,Consumer,United States,WAS-City-1,Washington,95829,West,TEC-ACC-4148,Technology,Accessories,Accessories Elite 293,16534.69,11,0.0,3509.74
4428,ORD-2021-62471,2021-10-07,2021-10-12,Standard Class,CUS-19902,Customer 782,Corporate,United States,NEW-City-3,New York,39740,East,TEC-PHO-4144,Technology,Phones,Phones Premium 474,7265.81,6,0.0,1870.12
4429,ORD-2021-39857,2021-10-07,2021-10-09,Same Day,CUS-13628,Customer 776,Corporate,United States,VIR-City-4,Virginia,39832,South,OFF-BIN-6684,Office Supplies,Binders,Binders Premium 929,2755.09,8,0.2,596.47
4430,ORD-2021-51343,2021-10-08,2021-10-13,Second Class,CUS-10936,Customer 507,Corporate,United States,NEW-City-5,New Jersey,61364,East,OFF-STO-9290,Office Supplies,Storage,Storage Basic 411,3330.68,12,0.0,908.99
4431,ORD-2021-92995,2021-10-08,2021-10-15,Same Day,CUS-63536,Customer 802,Consumer,United States,ARI-City-2,Arizona,11604,West,OFF-LAB-4682,Office Supplies,Labels,Labels Standard 892,1663.17,10,0.0,445.21
4432,ORD-2021-54711,2021-10-08,2021-10-10,First Class,CUS-67865,Customer 245,Corporate,United States,NEW-City-5,New York,22567,East,FUR-TAB-2149,Furniture,Tables,Tables Elite 895,4480.72,3,0.25,447.38
